utc_timestamp,load_actual,load_forecast,solar_capacity,solar_generation_actual,solar_profile,wind_capacity,wind_generation_actual,wind_profile,wind_offshore_capacity,wind_offshore_generation_actual,wind_offshore_profile,wind_onshore_capacity,wind_onshore_generation_actual,wind_onshore_profile
2016-01-02T04:00:00Z,24482.0,25938.0,5638.0,0.0,0.0,13192.0,8139.56,0.617,5094.0,3251.7,0.6383,8098.0,4887.86,0.6036
2016-01-02T04:30:00Z,24446.0,26056.0,5638.0,0.0,0.0,13192.0,8264.33,0.6265,5094.0,3234.9,0.635,8098.0,5029.43,0.6211
2016-01-02T05:00:00Z,24634.0,26449.0,5638.0,0.0,0.0,13192.0,2227.83,0.1689,5094.0,163.94,0.0322,8098.0,2063.89,0.2549
2016-01-02T05:30:00Z,25418.0,27605.0,5638.0,0.0,0.0,13192.0,2227.83,0.1689,5094.0,163.94,0.0322,8098.0,2063.89,0.2549
2016-01-02T06:00:00Z,27608.0,29040.0,5638.0,0.0,0.0,13192.0,8538.0,0.6472,5094.0,3629.0,0.7124,8098.0,4909.0,0.6062
2016-01-02T06:30:00Z,29120.0,30553.0,5638.0,0.0,0.0,13192.0,8052.26,0.6104,5094.0,3209.59,0.6301,8098.0,4842.67,0.598
2016-01-02T07:00:00Z,30254.0,32172.0,5638.0,0.0,0.0,13192.0,7914.85,0.6,5094.0,3190.73,0.6264,8098.0,4724.12,0.5834
2016-01-02T07:30:00Z,31148.0,33420.0,5638.0,0.0,0.0,13192.0,8244.0,0.6249,5094.0,3640.0,0.7146,8098.0,4604.0,0.5685
2016-01-02T08:00:00Z,32661.0,34808.0,5638.0,0.0,0.0,13192.0,7712.0,0.5846,5094.0,3181.0,0.6245,8098.0,4531.0,0.5595
2016-01-02T08:30:00Z,34294.0,36506.0,5638.0,38.0,0.0067,13192.0,7588.8,0.5753,5094.0,3142.87,0.617,8098.0,4445.93,0.549
2016-01-02T09:00:00Z,36928.0,38046.0,5638.0,84.0,0.0149,13192.0,7316.17,0.5546,5094.0,3087.22,0.6061,8098.0,4228.95,0.5222
2016-01-02T09:30:00Z,38266.0,39047.0,5638.0,134.0,0.0238,13192.0,7362.0,0.5581,5094.0,3070.3,0.6027,8098.0,4291.7,0.53
2016-01-02T10:00:00Z,39386.0,39565.0,5638.0,217.0,0.0385,13192.0,7356.05,0.5576,5094.0,3171.45,0.6226,8098.0,4184.6,0.5167
2016-01-02T10:30:00Z,40174.0,39851.0,5638.0,248.0,0.044,13192.0,7354.02,0.5575,5094.0,3225.31,0.6332,8098.0,4128.71,0.5098
2016-01-02T11:00:00Z,40731.0,40306.0,5638.0,336.0,0.0596,13192.0,7394.94,0.5606,5094.0,3222.58,0.6326,8098.0,4172.36,0.5152
2016-01-02T11:30:00Z,41144.0,40437.0,5638.0,316.0,0.056,13192.0,7148.35,0.5419,5094.0,3212.53,0.6306,8098.0,3935.82,0.486
2016-01-02T12:00:00Z,41599.0,40511.0,5638.0,373.0,0.0662,13192.0,6688.05,0.507,5094.0,3091.21,0.6068,8098.0,3596.84,0.4442
2016-01-02T12:30:00Z,41780.0,41030.0,5638.0,311.0,0.0552,13192.0,6719.54,0.5094,5094.0,3081.18,0.6049,8098.0,3638.36,0.4493
2016-01-02T13:00:00Z,41751.0,41506.0,5638.0,412.0,0.0731,13192.0,6451.75,0.4891,5094.0,2957.81,0.5806,8098.0,3493.94,0.4315
2016-01-02T13:30:00Z,41760.0,41672.0,5638.0,248.0,0.044,13192.0,6262.45,0.4747,5094.0,2778.05,0.5454,8098.0,3484.4,0.4303
2016-01-02T14:00:00Z,41763.0,41608.0,5638.0,242.0,0.0429,13192.0,5958.36,0.4517,5094.0,2744.28,0.5387,8098.0,3214.08,0.3969
2016-01-02T14:30:00Z,41509.0,41553.0,5638.0,152.0,0.027,13192.0,5852.25,0.4436,5094.0,2724.98,0.5349,8098.0,3127.27,0.3862
2016-01-02T15:00:00Z,41735.0,41692.0,5638.0,167.0,0.0296,13192.0,5679.55,0.4305,5094.0,2649.1,0.52,8098.0,3030.45,0.3742
2016-01-02T15:30:00Z,42394.0,42754.0,5638.0,56.0,0.0099,13192.0,5649.71,0.4283,5094.0,2656.86,0.5216,8098.0,2992.85,0.3696
2016-01-02T16:00:00Z,42389.0,45454.0,5638.0,66.0,0.0117,13192.0,5722.0,0.4337,5094.0,2679.78,0.5261,8098.0,3042.22,0.3757
2016-01-02T16:30:00Z,46351.0,47821.0,5638.0,4.0,0.0007,13192.0,5785.37,0.4386,5094.0,2675.9,0.5253,8098.0,3109.47,0.384
2016-01-02T17:00:00Z,47628.0,48038.0,5638.0,4.0,0.0007,13192.0,5869.18,0.4449,5094.0,2747.43,0.5393,8098.0,3121.75,0.3855
2016-01-02T17:30:00Z,47519.0,47229.0,5638.0,0.0,0.0,13192.0,5849.11,0.4434,5094.0,2703.08,0.5306,8098.0,3146.03,0.3885
2016-01-02T18:00:00Z,46845.0,46512.0,5638.0,0.0,0.0,13192.0,5824.13,0.4415,5094.0,2602.42,0.5109,8098.0,3221.71,0.3978
2016-01-02T18:30:00Z,45774.0,45457.0,5638.0,0.0,0.0,13192.0,5479.21,0.4153,5094.0,2228.92,0.4376,8098.0,3250.29,0.4014
2016-01-02T19:00:00Z,44605.0,43965.0,5638.0,0.0,0.0,13192.0,5355.04,0.4059,5094.0,2065.13,0.4054,8098.0,3289.91,0.4063
2016-01-02T19:30:00Z,43525.0,42512.0,5638.0,0.0,0.0,13192.0,1560.23,0.1183,5094.0,142.85,0.028,8098.0,1417.38,0.175
2016-01-02T20:00:00Z,42496.0,41005.0,5638.0,0.0,0.0,13192.0,1432.44,0.1086,5094.0,139.79,0.0274,8098.0,1292.65,0.1596
2016-01-02T20:30:00Z,40981.0,39681.0,5638.0,0.0,0.0,13192.0,1432.44,0.1086,5094.0,139.79,0.0274,8098.0,1292.65,0.1596
2016-01-02T21:00:00Z,39764.0,38211.0,5638.0,0.0,0.0,13192.0,1432.99,0.1086,5094.0,136.43,0.0268,8098.0,1296.56,0.1601
2016-01-02T21:30:00Z,38190.0,36608.0,5638.0,0.0,0.0,13192.0,1432.99,0.1086,5094.0,136.43,0.0268,8098.0,1296.56,0.1601
2016-01-02T22:00:00Z,36898.0,35238.0,5638.0,0.0,0.0,13192.0,5881.93,0.4459,5094.0,2502.09,0.4912,8098.0,3379.84,0.4174
2016-01-02T22:30:00Z,35863.0,33772.0,5638.0,0.0,0.0,13192.0,5905.19,0.4476,5094.0,2582.87,0.507,8098.0,3322.32,0.4103
2016-01-02T23:00:00Z,33662.0,32182.0,5638.0,0.0,0.0,13192.0,5971.97,0.4527,5094.0,2587.81,0.508,8098.0,3384.16,0.4179
2016-01-02T23:30:00Z,32540.0,31802.0,5638.0,0.0,0.0,13192.0,5936.46,0.45,5094.0,2544.84,0.4996,8098.0,3391.62,0.4188
2016-01-03T00:00:00Z,32540.0,31572.0,5652.0,0.0,0.0,13192.0,6335.0,0.4802,5094.0,2826.0,0.5548,8098.0,3509.0,0.4333
2016-01-03T00:30:00Z,31872.0,31356.0,5652.0,0.0,0.0,13192.0,6118.0,0.4638,5094.0,2666.0,0.5234,8098.0,3452.0,0.4263
2016-01-03T01:00:00Z,30825.0,30380.0,5652.0,0.0,0.0,13192.0,5766.0,0.4371,5094.0,2486.0,0.488,8098.0,3280.0,0.405
2016-01-03T01:30:00Z,29520.0,29265.0,5652.0,0.0,0.0,13192.0,5656.0,0.4287,5094.0,2371.0,0.4654,8098.0,3285.0,0.4057
2016-01-03T02:00:00Z,28129.0,28652.0,5652.0,0.0,0.0,13192.0,5750.0,0.4359,5094.0,2341.0,0.4596,8098.0,3409.0,0.421
2016-01-03T02:30:00Z,27696.0,28129.0,5652.0,0.0,0.0,13192.0,5756.0,0.4363,5094.0,2341.0,0.4596,8098.0,3415.0,0.4217
2016-01-03T03:00:00Z,26939.0,27274.0,5652.0,0.0,0.0,13192.0,6031.0,0.4572,5094.0,2465.0,0.4839,8098.0,3566.0,0.4404
2016-01-03T03:30:00Z,26092.0,26600.0,5652.0,0.0,0.0,13192.0,6149.0,0.4661,5094.0,2542.0,0.499,8098.0,3607.0,0.4454
2016-01-03T04:00:00Z,25729.0,26113.0,5652.0,0.0,0.0,13192.0,6259.0,0.4745,5094.0,2603.0,0.511,8098.0,3656.0,0.4515
2016-01-03T04:30:00Z,25710.0,25711.0,5652.0,0.0,0.0,13192.0,5798.0,0.4395,5094.0,2140.0,0.4201,8098.0,3658.0,0.4517
2016-01-03T05:00:00Z,25800.0,25942.0,5652.0,0.0,0.0,13192.0,5939.0,0.4502,5094.0,2251.0,0.4419,8098.0,3688.0,0.4554
2016-01-03T05:30:00Z,26081.0,26961.0,5652.0,0.0,0.0,13192.0,6040.0,0.4579,5094.0,2223.0,0.4364,8098.0,3817.0,0.4714
2016-01-03T06:00:00Z,26771.0,28134.0,5652.0,0.0,0.0,13192.0,5805.0,0.44,5094.0,1945.0,0.3818,8098.0,3860.0,0.4767
2016-01-03T06:30:00Z,27583.0,29365.0,5652.0,0.0,0.0,13192.0,5720.0,0.4336,5094.0,1875.0,0.3681,8098.0,3845.0,0.4748
2016-01-03T07:00:00Z,29198.0,30601.0,5652.0,0.0,0.0,13192.0,6063.0,0.4596,5094.0,2097.0,0.4117,8098.0,3966.0,0.4898
2016-01-03T07:30:00Z,30439.0,32066.0,5652.0,0.0,0.0,13192.0,6105.0,0.4628,5094.0,2234.0,0.4386,8098.0,3871.0,0.478
2016-01-03T08:00:00Z,31621.0,34375.0,5652.0,0.0,0.0,13192.0,6175.0,0.4681,5094.0,2422.0,0.4755,8098.0,3753.0,0.4634
2016-01-03T08:30:00Z,33027.0,36467.0,5652.0,13.0,0.0023,13192.0,6384.0,0.4839,5094.0,2911.0,0.5715,8098.0,3473.0,0.4289
2016-01-03T09:00:00Z,35748.0,38031.0,5652.0,26.0,0.0046,13192.0,6659.0,0.5048,5094.0,3176.0,0.6235,8098.0,3483.0,0.4301
2016-01-03T09:30:00Z,37417.0,39501.0,5652.0,90.0,0.0159,13192.0,6908.0,0.5237,5094.0,3230.0,0.6341,8098.0,3678.0,0.4542
2016-01-03T10:00:00Z,39364.0,40683.0,5652.0,154.0,0.0272,13192.0,6980.0,0.5291,5094.0,3175.0,0.6233,8098.0,3805.0,0.4699
2016-01-03T10:30:00Z,40741.0,41336.0,5652.0,241.0,0.0426,13192.0,7141.0,0.5413,5094.0,3198.0,0.6278,8098.0,3943.0,0.4869
2016-01-03T11:00:00Z,41581.0,41823.0,5652.0,328.0,0.058,13192.0,7614.0,0.5772,5094.0,3422.0,0.6718,8098.0,4192.0,0.5177
2016-01-03T11:30:00Z,42570.0,42163.0,5652.0,382.0,0.0676,13192.0,7934.0,0.6014,5094.0,3550.0,0.6969,8098.0,4384.0,0.5414
2016-01-03T12:00:00Z,43422.0,42157.0,5652.0,436.0,0.0771,13192.0,8107.0,0.6145,5094.0,3614.0,0.7095,8098.0,4493.0,0.5548
2016-01-03T12:30:00Z,43869.0,42030.0,5652.0,461.0,0.0816,13192.0,8187.0,0.6206,5094.0,3657.0,0.7179,8098.0,4530.0,0.5594
2016-01-03T13:00:00Z,43927.0,41812.0,5652.0,485.0,0.0858,13192.0,8235.0,0.6242,5094.0,3663.0,0.7191,8098.0,4572.0,0.5646
2016-01-03T13:30:00Z,43778.0,41712.0,5652.0,555.0,0.0982,13192.0,8135.0,0.6167,5094.0,3618.0,0.7102,8098.0,4517.0,0.5578
2016-01-03T14:00:00Z,43669.0,41680.0,5652.0,625.0,0.1106,13192.0,7959.0,0.6033,5094.0,3466.0,0.6804,8098.0,4493.0,0.5548
2016-01-03T14:30:00Z,43512.0,41864.0,5652.0,613.0,0.1085,13192.0,7844.0,0.5946,5094.0,3369.0,0.6614,8098.0,4475.0,0.5526
2016-01-03T15:00:00Z,43700.0,42306.0,5652.0,600.0,0.1062,13192.0,7781.0,0.5898,5094.0,3272.0,0.6423,8098.0,4509.0,0.5568
2016-01-03T15:30:00Z,44525.0,43477.0,5652.0,431.0,0.0763,13192.0,7603.0,0.5763,5094.0,3262.0,0.6404,8098.0,4341.0,0.5361
2016-01-03T16:00:00Z,46212.0,45774.0,5652.0,262.0,0.0464,13192.0,7416.0,0.5622,5094.0,3165.0,0.6213,8098.0,4251.0,0.5249
2016-01-03T16:30:00Z,48352.0,47340.0,5652.0,141.0,0.0249,13192.0,7395.0,0.5606,5094.0,3059.0,0.6005,8098.0,4336.0,0.5354
2016-01-03T17:00:00Z,49039.0,47415.0,5652.0,19.0,0.0034,13192.0,7368.0,0.5585,5094.0,3023.0,0.5934,8098.0,4345.0,0.5366
2016-01-03T17:30:00Z,48518.0,46823.0,5652.0,10.0,0.0018,13192.0,7413.0,0.5619,5094.0,2984.0,0.5858,8098.0,4429.0,0.5469
2016-01-03T18:00:00Z,47871.0,45698.0,5652.0,0.0,0.0,13192.0,7389.0,0.5601,5094.0,2902.0,0.5697,8098.0,4487.0,0.5541
2016-01-03T18:30:00Z,47007.0,44504.0,5652.0,0.0,0.0,13192.0,6886.0,0.522,5094.0,2526.0,0.4959,8098.0,4360.0,0.5384
2016-01-03T19:00:00Z,45958.0,43307.0,5652.0,0.0,0.0,13192.0,6295.0,0.4772,5094.0,2062.0,0.4048,8098.0,4233.0,0.5227
2016-01-03T19:30:00Z,44704.0,42015.0,5652.0,0.0,0.0,13192.0,6072.0,0.4603,5094.0,1867.0,0.3665,8098.0,4205.0,0.5193
2016-01-03T20:00:00Z,43782.0,40511.0,5652.0,0.0,0.0,13192.0,5677.0,0.4303,5094.0,1590.0,0.3121,8098.0,4087.0,0.5047
2016-01-03T20:30:00Z,42387.0,39209.0,5652.0,0.0,0.0,13192.0,5479.0,0.4153,5094.0,1475.0,0.2896,8098.0,4004.0,0.4944
2016-01-03T21:00:00Z,41160.0,37833.0,5652.0,0.0,0.0,13192.0,5124.0,0.3884,5094.0,1264.0,0.2481,8098.0,3860.0,0.4767
2016-01-03T21:30:00Z,39413.0,36388.0,5652.0,0.0,0.0,13192.0,4949.0,0.3752,5094.0,1155.0,0.2267,8098.0,3794.0,0.4685
2016-01-03T22:00:00Z,37914.0,35069.0,5652.0,0.0,0.0,13192.0,4642.0,0.3519,5094.0,1010.0,0.1983,8098.0,3632.0,0.4485
2016-01-03T22:30:00Z,36304.0,33387.0,5652.0,0.0,0.0,13192.0,4584.0,0.3475,5094.0,986.0,0.1936,8098.0,3598.0,0.4443
2016-01-03T23:00:00Z,33727.0,31857.0,5652.0,0.0,0.0,13192.0,4429.0,0.3357,5094.0,1081.0,0.2122,8098.0,3348.0,0.4134
2016-01-03T23:30:00Z,32394.0,31197.0,5652.0,0.0,0.0,13192.0,4416.0,0.3347,5094.0,1172.0,0.2301,8098.0,3244.0,0.4006
2016-01-04T00:00:00Z,31851.0,29082.0,5654.0,0.0,0.0,13193.0,4362.0,0.3306,5094.0,1214.0,0.2383,8099.0,3148.0,0.3887
2016-01-04T00:30:00Z,31873.0,29462.0,5654.0,0.0,0.0,13193.0,4440.0,0.3365,5094.0,1299.0,0.255,8099.0,3141.0,0.3878
2016-01-04T01:00:00Z,30879.0,29092.0,5654.0,0.0,0.0,13193.0,4524.0,0.3429,5094.0,1394.0,0.2737,8099.0,3130.0,0.3865
2016-01-04T01:30:00Z,29619.0,28588.0,5654.0,0.0,0.0,13193.0,4284.0,0.3247,5094.0,1315.0,0.2581,8099.0,2969.0,0.3666
2016-01-04T02:00:00Z,28547.0,28435.0,5654.0,0.0,0.0,13193.0,4284.0,0.3247,5094.0,1310.0,0.2572,8099.0,2974.0,0.3672
2016-01-04T02:30:00Z,28258.0,28364.0,5654.0,0.0,0.0,13193.0,4577.0,0.3469,5094.0,1420.0,0.2788,8099.0,3157.0,0.3898
2016-01-04T03:00:00Z,27804.0,27899.0,5654.0,0.0,0.0,13193.0,4716.0,0.3575,5094.0,1513.0,0.297,8099.0,3203.0,0.3955
2016-01-04T03:30:00Z,27314.0,27423.0,5654.0,0.0,0.0,13193.0,4743.0,0.3595,5094.0,1486.0,0.2917,8099.0,3257.0,0.4021
2016-01-04T04:00:00Z,26997.0,27245.0,5654.0,0.0,0.0,13193.0,4821.0,0.3654,5094.0,1492.0,0.2929,8099.0,3329.0,0.411
2016-01-04T04:30:00Z,27144.0,27554.0,5654.0,0.0,0.0,13193.0,4728.0,0.3584,5094.0,1418.0,0.2784,8099.0,3310.0,0.4087
2016-01-04T05:00:00Z,27959.0,28470.0,5654.0,0.0,0.0,13193.0,4723.0,0.358,5094.0,1438.0,0.2823,8099.0,3285.0,0.4056
2016-01-04T05:30:00Z,29978.0,30670.0,5654.0,0.0,0.0,13193.0,4654.0,0.3528,5094.0,1509.0,0.2962,8099.0,3145.0,0.3883
2016-01-04T06:00:00Z,34500.0,33831.0,5654.0,0.0,0.0,13193.0,4760.0,0.3608,5094.0,1579.0,0.31,8099.0,3181.0,0.3928
2016-01-04T06:30:00Z,37555.0,37349.0,5654.0,0.0,0.0,13193.0,4637.0,0.3515,5094.0,1513.0,0.297,8099.0,3124.0,0.3857
2016-01-04T07:00:00Z,41291.0,40557.0,5654.0,0.0,0.0,13193.0,4517.0,0.3424,5094.0,1478.0,0.2901,8099.0,3039.0,0.3752
2016-01-04T07:30:00Z,43279.0,42359.0,5654.0,0.0,0.0,13193.0,4615.0,0.3498,5094.0,1556.0,0.3055,8099.0,3059.0,0.3777
2016-01-04T08:00:00Z,44853.0,43294.0,5654.0,0.0,0.0,13193.0,4698.0,0.3561,5094.0,1586.0,0.3113,8099.0,3112.0,0.3842
2016-01-04T08:30:00Z,45551.0,44222.0,5654.0,33.0,0.0058,13193.0,4750.0,0.36,5094.0,1613.0,0.3166,8099.0,3137.0,0.3873
2016-01-04T09:00:00Z,46249.0,45128.0,5654.0,66.0,0.0117,13193.0,4915.0,0.3725,5094.0,1670.0,0.3278,8099.0,3245.0,0.4007
2016-01-04T09:30:00Z,46712.0,45402.0,5654.0,227.0,0.0401,13193.0,5283.0,0.4004,5094.0,1913.0,0.3755,8099.0,3370.0,0.4161
2016-01-04T10:00:00Z,47177.0,45652.0,5654.0,388.0,0.0686,13193.0,5443.0,0.4126,5094.0,1986.0,0.3899,8099.0,3457.0,0.4268
2016-01-04T10:30:00Z,47279.0,45883.0,5654.0,585.0,0.1035,13193.0,5554.0,0.421,5094.0,2048.0,0.402,8099.0,3506.0,0.4329
2016-01-04T11:00:00Z,47475.0,46052.0,5654.0,781.0,0.1381,13193.0,5684.0,0.4308,5094.0,2068.0,0.406,8099.0,3616.0,0.4465
2016-01-04T11:30:00Z,47793.0,46346.0,5654.0,814.0,0.144,13193.0,5903.0,0.4474,5094.0,2240.0,0.4397,8099.0,3663.0,0.4523
2016-01-04T12:00:00Z,48296.0,46423.0,5654.0,847.0,0.1498,13193.0,5829.0,0.4418,5094.0,2188.0,0.4295,8099.0,3641.0,0.4496
2016-01-04T12:30:00Z,48257.0,46242.0,5654.0,906.0,0.1602,13193.0,6022.0,0.4565,5094.0,2254.0,0.4425,8099.0,3768.0,0.4652
2016-01-04T13:00:00Z,48219.0,45887.0,5654.0,965.0,0.1707,13193.0,6245.0,0.4734,5094.0,2414.0,0.4739,8099.0,3831.0,0.473
2016-01-04T13:30:00Z,48059.0,45933.0,5654.0,917.0,0.1622,13193.0,6140.0,0.4654,5094.0,2326.0,0.4566,8099.0,3814.0,0.4709
2016-01-04T14:00:00Z,48225.0,46287.0,5654.0,868.0,0.1535,13193.0,6236.0,0.4727,5094.0,2318.0,0.455,8099.0,3918.0,0.4838
2016-01-04T14:30:00Z,48208.0,46534.0,5654.0,696.0,0.1231,13193.0,6386.0,0.484,5094.0,2371.0,0.4654,8099.0,4015.0,0.4957
2016-01-04T15:00:00Z,47762.0,47191.0,5654.0,524.0,0.0927,13193.0,6512.0,0.4936,5094.0,2400.0,0.4711,8099.0,4112.0,0.5077
2016-01-04T15:30:00Z,48680.0,48799.0,5654.0,368.0,0.0651,13193.0,6621.0,0.5019,5094.0,2485.0,0.4878,8099.0,4136.0,0.5107
2016-01-04T16:00:00Z,50521.0,50805.0,5654.0,211.0,0.0373,13193.0,6684.0,0.5066,5094.0,2540.0,0.4986,8099.0,4144.0,0.5117
2016-01-04T16:30:00Z,50434.0,52710.0,5654.0,111.0,0.0196,13193.0,6862.0,0.5201,5094.0,2602.0,0.5108,8099.0,4260.0,0.526
2016-01-04T17:00:00Z,52271.0,52674.0,5654.0,11.0,0.0019,13193.0,6936.0,0.5257,5094.0,2577.0,0.5059,8099.0,4359.0,0.5382
2016-01-04T17:30:00Z,53210.0,51610.0,5654.0,6.0,0.0011,13193.0,6897.0,0.5228,5094.0,2520.0,0.4947,8099.0,4377.0,0.5404
2016-01-04T18:00:00Z,53076.0,51467.0,5654.0,0.0,0.0,13193.0,6811.0,0.5163,5094.0,2427.0,0.4764,8099.0,4384.0,0.5413
2016-01-04T18:30:00Z,52372.0,50805.0,5654.0,0.0,0.0,13193.0,6698.0,0.5077,5094.0,2346.0,0.4605,8099.0,4352.0,0.5374
2016-01-04T19:00:00Z,51230.0,49342.0,5654.0,0.0,0.0,13193.0,6639.0,0.5032,5094.0,2338.0,0.459,8099.0,4301.0,0.5311
2016-01-04T19:30:00Z,49667.0,47742.0,5654.0,0.0,0.0,13193.0,6719.0,0.5093,5094.0,2289.0,0.4494,8099.0,4430.0,0.547
2016-01-04T20:00:00Z,48015.0,46033.0,5654.0,0.0,0.0,13193.0,6792.0,0.5148,5094.0,2264.0,0.4444,8099.0,4528.0,0.5591
2016-01-04T20:30:00Z,46196.0,44095.0,5654.0,0.0,0.0,13193.0,6697.0,0.5076,5094.0,2160.0,0.424,8099.0,4537.0,0.5602
2016-01-04T21:00:00Z,44453.0,41841.0,5654.0,0.0,0.0,13193.0,6360.0,0.4821,5094.0,2030.0,0.3985,8099.0,4330.0,0.5346
2016-01-04T21:30:00Z,42259.0,39575.0,5654.0,0.0,0.0,13193.0,5950.0,0.451,5094.0,2014.0,0.3954,8099.0,3936.0,0.486
2016-01-04T22:00:00Z,40355.0,37464.0,5654.0,0.0,0.0,13193.0,5643.0,0.4277,5094.0,1986.0,0.3899,8099.0,3657.0,0.4515
2016-01-04T22:30:00Z,38448.0,35089.0,5654.0,0.0,0.0,13193.0,5386.0,0.4082,5094.0,1910.0,0.375,8099.0,3476.0,0.4292
2016-01-04T23:00:00Z,36101.0,33062.0,5654.0,0.0,0.0,13193.0,5291.0,0.401,5094.0,1912.0,0.3753,8099.0,3379.0,0.4172
2016-01-04T23:30:00Z,34700.0,32117.0,5654.0,0.0,0.0,13193.0,4998.0,0.3788,5094.0,1854.0,0.364,8099.0,3144.0,0.3882
2016-01-05T00:00:00Z,33959.0,31259.0,5655.0,0.0,0.0,13193.0,4953.0,0.3754,5094.0,1863.0,0.3657,8099.0,3090.0,0.3815
2016-01-05T00:30:00Z,33992.0,31337.0,5655.0,0.0,0.0,13193.0,5118.0,0.3879,5094.0,2069.0,0.4062,8099.0,3049.0,0.3765
2016-01-05T01:00:00Z,32892.0,31060.0,5655.0,0.0,0.0,13193.0,5015.0,0.3801,5094.0,1979.0,0.3885,8099.0,3036.0,0.3749
2016-01-05T01:30:00Z,31648.0,30519.0,5655.0,0.0,0.0,13193.0,4995.0,0.3786,5094.0,1995.0,0.3916,8099.0,3000.0,0.3704
2016-01-05T02:00:00Z,30775.0,30323.0,5655.0,0.0,0.0,13193.0,5139.0,0.3895,5094.0,2171.0,0.4262,8099.0,2968.0,0.3665
2016-01-05T02:30:00Z,30598.0,30095.0,5655.0,0.0,0.0,13193.0,5242.0,0.3973,5094.0,2233.0,0.4384,8099.0,3009.0,0.3715
2016-01-05T03:00:00Z,29911.0,29618.0,5655.0,0.0,0.0,13193.0,5400.0,0.4093,5094.0,2259.0,0.4435,8099.0,3141.0,0.3878
2016-01-05T03:30:00Z,29304.0,29161.0,5655.0,0.0,0.0,13193.0,5795.0,0.4392,5094.0,2486.0,0.488,8099.0,3309.0,0.4086
2016-01-05T04:00:00Z,29053.0,28936.0,5655.0,0.0,0.0,13193.0,6058.0,0.4592,5094.0,2741.0,0.5381,8099.0,3317.0,0.4096
2016-01-05T04:30:00Z,29197.0,29166.0,5655.0,0.0,0.0,13193.0,6160.0,0.4669,5094.0,2828.0,0.5552,8099.0,3332.0,0.4114
2016-01-05T05:00:00Z,30021.0,29956.0,5655.0,0.0,0.0,13193.0,6076.0,0.4605,5094.0,2895.0,0.5683,8099.0,3181.0,0.3928
2016-01-05T05:30:00Z,31835.0,32155.0,5655.0,0.0,0.0,13193.0,5830.0,0.4419,5094.0,2735.0,0.5369,8099.0,3095.0,0.3821
2016-01-05T06:00:00Z,36308.0,35609.0,5655.0,0.0,0.0,13193.0,5827.0,0.4417,5094.0,2614.0,0.5132,8099.0,3213.0,0.3967
2016-01-05T06:30:00Z,39999.0,39506.0,5655.0,0.0,0.0,13193.0,5723.0,0.4338,5094.0,2513.0,0.4933,8099.0,3210.0,0.3963
2016-01-05T07:00:00Z,43854.0,42896.0,5655.0,0.0,0.0,13193.0,5554.0,0.421,5094.0,2354.0,0.4621,8099.0,3200.0,0.3951
2016-01-05T07:30:00Z,45821.0,44637.0,5655.0,0.0,0.0,13193.0,5721.0,0.4336,5094.0,2421.0,0.4753,8099.0,3300.0,0.4075
2016-01-05T08:00:00Z,46893.0,45047.0,5655.0,0.0,0.0,13193.0,5916.0,0.4484,5094.0,2392.0,0.4696,8099.0,3524.0,0.4351
2016-01-05T08:30:00Z,46967.0,45391.0,5655.0,27.0,0.0048,13193.0,6218.0,0.4713,5094.0,2372.0,0.4656,8099.0,3846.0,0.4749
2016-01-05T09:00:00Z,47756.0,46035.0,5655.0,54.0,0.0095,13193.0,6130.0,0.4646,5094.0,2335.0,0.4584,8099.0,3795.0,0.4686
2016-01-05T09:30:00Z,48004.0,46177.0,5655.0,207.0,0.0366,13193.0,6087.0,0.4614,5094.0,2263.0,0.4442,8099.0,3824.0,0.4722
2016-01-05T10:00:00Z,48028.0,46279.0,5655.0,360.0,0.0637,13193.0,6031.0,0.4571,5094.0,2270.0,0.4456,8099.0,3761.0,0.4644
2016-01-05T10:30:00Z,48226.0,46410.0,5655.0,542.0,0.0958,13193.0,5876.0,0.4454,5094.0,2154.0,0.4229,8099.0,3722.0,0.4596
2016-01-05T11:00:00Z,48373.0,46508.0,5655.0,724.0,0.128,13193.0,5773.0,0.4376,5094.0,2161.0,0.4242,8099.0,3612.0,0.446
2016-01-05T11:30:00Z,48587.0,46701.0,5655.0,909.0,0.1607,13193.0,5302.0,0.4019,5094.0,1803.0,0.3539,8099.0,3499.0,0.432
2016-01-05T12:00:00Z,48798.0,46724.0,5655.0,1094.0,0.1935,13193.0,5166.0,0.3916,5094.0,1743.0,0.3422,8099.0,3423.0,0.4226
2016-01-05T12:30:00Z,49221.0,46592.0,5655.0,1127.0,0.1993,13193.0,5060.0,0.3835,5094.0,1677.0,0.3292,8099.0,3383.0,0.4177
2016-01-05T13:00:00Z,48550.0,46416.0,5655.0,1159.0,0.205,13193.0,4683.0,0.355,5094.0,1437.0,0.2821,8099.0,3246.0,0.4008
2016-01-05T13:30:00Z,48404.0,46397.0,5655.0,977.0,0.1728,13193.0,4523.0,0.3428,5094.0,1377.0,0.2703,8099.0,3146.0,0.3884
2016-01-05T14:00:00Z,48595.0,46419.0,5655.0,795.0,0.1406,13193.0,4392.0,0.3329,5094.0,1356.0,0.2662,8099.0,3036.0,0.3749
2016-01-05T14:30:00Z,48444.0,46400.0,5655.0,690.0,0.122,13193.0,4251.0,0.3222,5094.0,1296.0,0.2544,8099.0,2955.0,0.3649
2016-01-05T15:00:00Z,48510.0,46733.0,5655.0,584.0,0.1033,13193.0,4253.0,0.3224,5094.0,1301.0,0.2554,8099.0,2952.0,0.3645
